Output format is aligned.
     schemaname      |         table_name          |                      index_name                       | idx_scan | idx_tup_read | idx_tup_fetch | index_size 
     company_id, internal_folio, total_amount, comments, project_id, created_by,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            +|       |          | 
     approved_by, items, business_status, integration_status, bind_sync_attempts                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            +|       |          | 
   ) VALUES (                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               +|       |          | 
     company_uuid, 'REQ-5045', ((4 * 7425.50) + (6 * 2150.75))::numeric(12,2),                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              +|       |          | 
     'Revisión trimestral: stock de arneses y kits de papelería para inspecciones.',                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        +|       |          | 
     project_seguridad_id, supervisor_andres_id,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            +|       |          | 
     NULL, items_json, 'draft', 'draft', 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  +|       |          | 
   ) RETURNING id INTO requisition_5045_id;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 +|       |          | 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            +|       |          | 
   INSERT INTO public.requisition_items (requisition_id, product_id, quantity, unit_price, subtotal)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        +|       |          | 
   VALUES                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   +|       |          | 
     (requisition_5045_id, product_arnes_id, 4, 7425.50, (4 * 7425.50)::numeric(12,2)),                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     +|       |          | 
     (requisition_5045_id, product_papeleria_id, 6, 2150.75, (6 * 2150.75)::numeric(12,2));                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 +|       |          | 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            +|       |          | 
   items_json := jsonb_build_array(                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         +|       |          | 
     jsonb_build_object('product_id', product_cafe_id, 'quantity', 2, 'unit_price', 18990.00, 'subtotal', (2 * 18990.00)::numeric(12,2)),                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   +|       |          | 
     jsonb_build_object('product_id', product_papeleria_id, 'quantity', 3, 'unit_price', 2150.75, 'subtotal', (3 * 2150.75)::numeric(12,2))                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 +|       |          | 
   );                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       +|       |          | 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            +|       |          | 
   INSERT INTO public.requisitions (                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        +|       |          | 
     company_id, internal_folio, total_amount, comments, project_id, created_by,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            +|       |          | 
     approved_by, items, business_status, integration_status, rejected_at, rejection_reason, bind_sync_attempts                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             +|       |          | 
   ) VALUES (                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               +|       |          | 
     company_uuid, 'REQ-5046', ((2 * 18990.00) + (3 * 2150.75))::numeric(12,2),                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             +|       |          | 
     'Solicitud rechazada por presupuesto: renovación parcial de cafetería.',                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               +|       |          | 
     project_cafeteria_id, coordinator_patricia_id,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         +|       |          | 
     supervisor_diana_id, items_json, 'rejected', 'sync_failed', now_ts - interval '15 minutes', 'Presupuesto mensual agotado', 1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           +|       |          | 
   ) RETURNING id INTO requisition_5046_id;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 +|       |          | 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            +|       |          | 
   INSERT INTO public.requisition_items (requisition_id, product_id, quantity, unit_price, subtotal)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        +|       |          | 
   VALUES                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   +|       |          | 
     (requisition_5046_id, product_cafe_id, 2, 18990.00, (2 * 18990.00)::numeric(12,2)),                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    +|       |          | 
     (requisition_5046_id, product_papeleria_id, 3, 2150.75, (3 * 2150.75)::numeric(12,2));                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 +|       |          | 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            +|       |          | 
   INSERT INTO public.notifications (user_id, company_id, type, title, message, link, is_read)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              +|       |          | 
   VALUES                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   +|       |          | 
     (supervisor_luis_id, company_uuid, 'info', 'Borrador listo REQ-5045', 'Andres Montoya guardó la requisición REQ-5045 como borrador.', '/requisitions/REQ-5045', false),                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                +|       |          | 
     (supervisor_diana_id, company_uuid, 'danger', 'REQ-5046 rechazada', 'Se rechazó la requisición REQ-5046 por falta de presupuesto.', '/requisitions/REQ-5046', false),                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  +|       |          | 
     (coordinator_patricia_id, company_uuid, 'danger', 'Tu requisición fue rechazada', 'La requisición REQ-5046 requiere ajustes antes de reenviar.', '/requisitions/REQ-5046', false),                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     +|       |          | 
     (supervisor_andres_id, company_uuid, 'info', 'Actualiza plantilla de seguridad', 'Se sugieren nuevos equipos para la plantilla Arranque Seguridad.', '/templates', false),                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             +|       |          | 
     (technician_julio_id, company_uuid, 'warning', 'Acceso de solo lectura', 'Tu cuenta está inactiva. Contacta a Recursos Humanos.', '/profile', false);                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  +|       |          | 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            +|       |          | 
   INSERT INTO public.user_cart_items (user_id, product_id, quantity)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       +|       |          | 
   VALUES                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   +|       |          | 
     (coordinator_patricia_id, product_cafe_id, 1),                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         +|       |          | 
     (coordinator_patricia_id, product_papeleria_id, 5),                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    +|       |          | 
     (supervisor_andres_id, product_arnes_id, 2)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            +|       |          | 
   ON CONFLICT (user_id, product_id) DO UPDATE SET quantity = EXCLUDED.quantity, updated_at = now_ts;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       +|       |          | 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            +|       |          | 
   INSERT INTO public.user_favorites (user_id, product_id)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  +|       |          | 
   VALUES                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   +|       |          | 
     (supervisor_andres_id, product_arnes_id),                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              +|       |          | 
     (supervisor_andres_id, product_seguridad_exist_id),                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    +|       |          | 
     (coordinator_patricia_id, product_cafe_id),                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            +|       |          | 
     (coordinator_patricia_id, product_silla_exist_id),                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     +|       |          | 
     (technician_julio_id, product_herramientas_exist_id)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   +|       |          | 
   ON CONFLICT DO NOTHING;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  +|       |          | 
