Pedido,Cliente,NoCliente,Creacion,FechaPedido,Estatus,Total,Vendedor,Codigo,Descripcion,Categoria,Cantidad,Precio,Sucursal,Credito,DireccionCliente,Comentarios,Peso,Facturación,Pendiente,OC,VendedorAsignado
3368,UNIVERSIDAD TECNOLOGICA DE SAN MIGUEL DE ALLENDE,1300,01/04/2025,01/04/2025,Activo,37496.7200,YOLANDA RAMIREZ ,QUI35,,QUIMICOS,40.000000,293.62000000,Matriz,0.0000,Col. CASCO  DE LANDETA - San Miguel de Allende - Guanajuato,INVITACIÓN:	227260,0,02/04/2025,0.000000,INVITACIÓN:	227260,
3368,UNIVERSIDAD TECNOLOGICA DE SAN MIGUEL DE ALLENDE,1300,01/04/2025,01/04/2025,Activo,37496.7200,YOLANDA RAMIREZ ,QUI42,,QUIMICOS,300.000000,20.00000000,Matriz,0.0000,Col. CASCO  DE LANDETA - San Miguel de Allende - Guanajuato,INVITACIÓN:	227260,0,02/04/2025,0.000000,INVITACIÓN:	227260,
3368,UNIVERSIDAD TECNOLOGICA DE SAN MIGUEL DE ALLENDE,1300,01/04/2025,01/04/2025,Activo,37496.7200,YOLANDA RAMIREZ ,JAR74,,JARCIERIA-> ,100.000000,9.90000000,Matriz,0.0000,Col. CASCO  DE LANDETA - San Miguel de Allende - Guanajuato,INVITACIÓN:	227260,0,02/04/2025,0.000000,INVITACIÓN:	227260,
3373,CENTRO DE CONCILIACION LABORAL DEL ESTADO DE GUANAJUATO,1104,01/04/2025,01/04/2025,Activo,1652.0000,YOLANDA RAMIREZ ,BN90,,BOLSA,50.000000,28.48280000,Matriz,0.0000,Col. CENTRO - León - Guanajuato,INVITACIÓN: 226990,0,09/04/2025,50.000000,INVITACIÓN: 226990,
3377,GOBIERNO DEL ESTADO DE GUANAJUATO,1004,01/04/2025,01/04/2025,Activo,1364.1600,YOLANDA RAMIREZ ,QUI55,,QUIMICOS,120.000000,9.80000000,Matriz,0.0000,Col. GUANAJUATO CENTRO - Guanajuato - Guanajuato,SECRETARIA DE ECONOMIA DIRECCION GENERAL ADMINISTRATIVA INVITACIÓN: 227094,0,11/04/2025,120.000000,SECRETARIA DE ECONOMIA DIRECCION GENERAL ADMINISTRATIVA INVITACIÓN: 227094,
3390,INSTITUTO DE SALUD PUBLICA DEL ESTADO DE GUANAJUATO,1009,02/04/2025,02/04/2025,Activo,4872.0000,YOLANDA RAMIREZ ,QUI68,,QUIMICOS-> ,1500.000000,2.80000000,Matriz,0.0000,Col. Zona Centro - Guanajuato - Guanajuato,HOSPITAL COMUNITARIO SAN FELIPE INVITACIÓN: 227362,0,24/04/2025,1500.000000,HOSPITAL COMUNITARIO SAN FELIPE INVITACIÓN: 227362,
3391,INSTITUTO DE SALUD PUBLICA DEL ESTADO DE GUANAJUATO,1009,02/04/2025,02/04/2025,Activo,7669.9200,YOLANDA RAMIREZ ,JAR12,,JARCIERIA,2.000000,66.00000000,Matriz,0.0000,Col. Zona Centro - Guanajuato - Guanajuato,HOSPITAL URIANGATO INVITACIÓN: 226886,0,28/04/2025,4.000000,HOSPITAL URIANGATO INVITACIÓN: 226886,
3391,INSTITUTO DE SALUD PUBLICA DEL ESTADO DE GUANAJUATO,1009,02/04/2025,02/04/2025,Activo,7669.9200,YOLANDA RAMIREZ ,JAR21,,JARCIERIA,2.000000,38.50000000,Matriz,0.0000,Col. Zona Centro - Guanajuato - Guanajuato,HOSPITAL URIANGATO INVITACIÓN: 226886,0,28/04/2025,4.000000,HOSPITAL URIANGATO INVITACIÓN: 226886,
3391,INSTITUTO DE SALUD PUBLICA DEL ESTADO DE GUANAJUATO,1009,02/04/2025,02/04/2025,Activo,7669.9200,YOLANDA RAMIREZ ,FER4,,FERRETERIA,10.000000,12.00000000,Matriz,0.0000,Col. Zona Centro - Guanajuato - Guanajuato,HOSPITAL URIANGATO INVITACIÓN: 226886,0,28/04/2025,20.000000,HOSPITAL URIANGATO INVITACIÓN: 226886,
3391,INSTITUTO DE SALUD PUBLICA DEL ESTADO DE GUANAJUATO,1009,02/04/2025,02/04/2025,Activo,7669.9200,YOLANDA RAMIREZ ,QUI23,,QUIMICOS-> ,160.000000,4.90000000,Matriz,0.0000,Col. Zona Centro - Guanajuato - Guanajuato,HOSPITAL URIANGATO INVITACIÓN: 226886,0,28/04/2025,168.000000,HOSPITAL URIANGATO INVITACIÓN: 226886,
3394,INSTITUTO DE SALUD PUBLICA DEL ESTADO DE GUANAJUATO,1009,02/04/2025,02/04/2025,Activo,7166.0900,YOLANDA RAMIREZ ,JAR80,,JARCIERIA,30.000000,35.19750000,Matriz,0.0000,Col. Zona Centro - Guanajuato - Guanajuato,SUEG INVITACIÓN: 227146,0,15/05/2025,60.000000,SUEG INVITACIÓN: 227146,
3394,INSTITUTO DE SALUD PUBLICA DEL ESTADO DE GUANAJUATO,1009,02/04/2025,02/04/2025,Activo,7166.0900,YOLANDA RAMIREZ ,JAR74,,JARCIERIA-> ,300.000000,9.89660000,Matriz,0.0000,Col. Zona Centro - Guanajuato - Guanajuato,SUEG INVITACIÓN: 227146,0,15/05/2025,600.000000,SUEG INVITACIÓN: 227146,
3406,INSTITUTO DE SALUD PUBLICA DEL ESTADO DE GUANAJUATO,1009,07/04/2025,07/04/2025,Activo,7480.0000,YOLANDA RAMIREZ ,QUI59,,QUIMICOS,60.000000,6.75000000,Matriz,0.0000,Col. Zona Centro - Guanajuato - Guanajuato,HOSPITAL COMUNITARIO YURIRIA INVITACIÓN: 227080,0,29/04/2025,69.000000,HOSPITAL COMUNITARIO YURIRIA INVITACIÓN: 227080,
3406,INSTITUTO DE SALUD PUBLICA DEL ESTADO DE GUANAJUATO,1009,07/04/2025,07/04/2025,Activo,7480.0000,YOLANDA RAMIREZ ,QUI66,,QUIMICOS,20.000000,139.31900000,Matriz,0.0000,Col. Zona Centro - Guanajuato - Guanajuato,HOSPITAL COMUNITARIO YURIRIA INVITACIÓN: 227080,0,29/04/2025,80.000000,HOSPITAL COMUNITARIO YURIRIA INVITACIÓN: 227080,
3406,INSTITUTO DE SALUD PUBLICA DEL ESTADO DE GUANAJUATO,1009,07/04/2025,07/04/2025,Activo,7480.0000,YOLANDA RAMIREZ ,PRODUCTO,,Sin Asignar,20.000000,70.19830000,Matriz,0.0000,Col. Zona Centro - Guanajuato - Guanajuato,HOSPITAL COMUNITARIO YURIRIA INVITACIÓN: 227080,0,29/04/2025,80.000000,HOSPITAL COMUNITARIO YURIRIA INVITACIÓN: 227080,
3406,INSTITUTO DE SALUD PUBLICA DEL ESTADO DE GUANAJUATO,1009,07/04/2025,07/04/2025,Activo,7480.0000,YOLANDA RAMIREZ ,JAR74,,JARCIERIA-> ,20.000000,9.89660000,Matriz,0.0000,Col. Zona Centro - Guanajuato - Guanajuato,HOSPITAL COMUNITARIO YURIRIA INVITACIÓN: 227080,0,29/04/2025,80.000000,HOSPITAL COMUNITARIO YURIRIA INVITACIÓN: 227080,
3406,INSTITUTO DE SALUD PUBLICA DEL ESTADO DE GUANAJUATO,1009,07/04/2025,07/04/2025,Activo,7480.0000,YOLANDA RAMIREZ ,QUI23,,QUIMICOS-> ,200.000000,4.90000000,Matriz,0.0000,Col. Zona Centro - Guanajuato - Guanajuato,HOSPITAL COMUNITARIO YURIRIA INVITACIÓN: 227080,0,29/04/2025,610.000000,HOSPITAL COMUNITARIO YURIRIA INVITACIÓN: 227080,
3407,INSTITUTO DE SALUD PUBLICA DEL ESTADO DE GUANAJUATO,1009,07/04/2025,07/04/2025,Activo,2580.2000,YOLANDA RAMIREZ ,JAR29,,JARCIERIA,150.000000,7.36209000,Matriz,0.0000,Col. Zona Centro - Guanajuato - Guanajuato,HOSPITAL IRAPUATO INVITACIÓN: 226957,0,11/06/2025,150.000000,HOSPITAL IRAPUATO INVITACIÓN: 226957,
3787,GOBIERNO DEL ESTADO DE GUANAJUATO,1004,25/06/2025,25/06/2025,Activo,57314.7000,YOLANDA RAMIREZ ,JAR46,,JARCIERIA,1360.000000,11.47400000,Matriz,0.0000,Col. GUANAJUATO CENTRO - Guanajuato - Guanajuato,Licitación Pública Nacional Presencial No. SEG-LPN09-2025 Almacén de la Delegación Regional III León	 CONTRATO DGRMSG-044-2025 PARTIDA: 2160 PEDIDO: 4509906258 4509906281 4509906260 4509906297 4509906302,0,07/11/2025,0.000000,,
3787,GOBIERNO DEL ESTADO DE GUANAJUATO,1004,25/06/2025,25/06/2025,Activo,57314.7000,YOLANDA RAMIREZ ,JAR47,,JARCIERIA,51.000000,11.47400000,Matriz,0.0000,Col. GUANAJUATO CENTRO - Guanajuato - Guanajuato,Licitación Pública Nacional Presencial No. SEG-LPN09-2025 Almacén de la Delegación Regional III León	 CONTRATO DGRMSG-044-2025 PARTIDA: 2160 PEDIDO: 4509906258 4509906281 4509906260 4509906297 4509906302,0,07/11/2025,0.000000,,
3787,GOBIERNO DEL ESTADO DE GUANAJUATO,1004,25/06/2025,25/06/2025,Activo,57314.7000,YOLANDA RAMIREZ ,JAR48,,JARCIERIA,1240.000000,11.47400000,Matriz,0.0000,Col. GUANAJUATO CENTRO - Guanajuato - Guanajuato,Licitación Pública Nacional Presencial No. SEG-LPN09-2025 Almacén de la Delegación Regional III León	 CONTRATO DGRMSG-044-2025 PARTIDA: 2160 PEDIDO: 4509906258 4509906281 4509906260 4509906297 4509906302,0,07/11/2025,0.000000,,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,BN90,,BOLSA,90.000000,36.00000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,JAR31,,JARCIERIA,50.000000,16.58000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,JAR48,,JARCIERIA,96.000000,13.50000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,LV,,QUIMICOS,21.000000,10.00000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,JAR9,,JARCIERIA,9.000000,31.20000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,QUI42,,QUIMICOS,48.000000,19.00000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,HIG27,,HIGIENICOS,29.000000,221.40000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,QUI1,ABRILLANTADOR DE MUEBLES WIESE,QUIMICOS,16.000000,58.61000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,BT30,,BOLSA,16.000000,48.00000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,JAR74,,JARCIERIA-> ,276.000000,13.00000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,JAR77,,JARCIERIA,66.000000,20.70000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,BN60,,BOLSA,35.000000,36.00000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,HIG19,,HIGIENICOS,70.000000,356.50000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,JAR4,,JARCIERIA,7.000000,126.20000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,QUI64,,QUIMICOS,5.000000,13.00000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,QUI78,,QUIMICOS,220.000000,15.00000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,PRODUCTO,,Sin Asignar,48.000000,75.00000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,QUI4,,QUIMICOS,24.000000,70.00000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,JAR39,,JARCIERIA,26.000000,76.81000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,HIG24,,HIGIENICOS,129.000000,345.00000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,3.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,JAR78,,JARCIERIA,26.000000,39.00000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,QUI15,,QUIMICOS,205.000000,19.00000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,FER4,,FERRETERIA,32.000000,12.00000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,JAR12,,JARCIERIA,2.000000,96.00000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,JAR66,,JARCIERIA,5.000000,26.00000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,QUI38,,QUIMICOS,100.000000,13.50000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,QUI59,,QUIMICOS,250.000000,6.75000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,QUI23,,QUIMICOS-> ,435.000000,5.00000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,QUI32,,QUIMICOS,120.000000,39.00000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,QUI55,,QUIMICOS,275.000000,7.40000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,JAR22,,JARCIERIA,5.000000,48.60000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,QUI67,,QUIMICOS,147.000000,13.86000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,JAR25,,JARCIERIA,2.000000,43.00000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,QUI89,,QUIMICOS,31.000000,1.00000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,FIBRA CON ESPONJA,,Sin Asignar,52.000000,0.00000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3828,FRAENKISCHE INDUSTRIAL PIPES MEXICO,1332,02/07/2025,02/07/2025,Activo,147470.5000,YOLANDA RAMIREZ ,JAR2,ATOMIZADOR DE PLASTICO USO RUDO 1 LT,JARCIERIA,12.000000,28.00000000,Matriz,0.0000,Col. PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS - Silao - Guanajuato,MES DE JUNIO 2025,0,31/07/2025,0.000000,MES DE JUNIO 2025,
3829,RETRYVER,1357,02/07/2025,02/07/2025,Activo,5107.4800,Carmen Irianda ,ANTI,ANTIDOPING 5 ELEMENTOS,REACTIVO,2.000000,1986.00000000,Matriz,0.0000,Col. OTRA NO ESPECIFICADA EN EL CATALOGO - Silao - Guanajuato,,0,22/07/2025,2.000000,,
3832,INSTITUTO DE SALUD PUBLICA DEL ESTADO DE GUANAJUATO,1009,08/07/2025,08/07/2025,Activo,5839.9900,YOLANDA RAMIREZ ,JAR30,,JARCIERIA,12.000000,20.23000000,Matriz,0.0000,Col. Zona Centro - Guanajuato - Guanajuato,CENTRO ESTATAL DE CUIDADOS CRÍTICOS SALAMANCA INVITACIÓN: 230023,0,14/07/2025,0.000000,CENTRO ESTATAL DE CUIDADOS CRÍTICOS SALAMANCA INVITACIÓN: 230023,
3848,VENTA AL PUBLICO,1305,09/07/2025,09/07/2025,Activo,1570.0000,Carmen Irianda ,JAR84,,JARCIERIA-> -> ,2.000000,785.00000000,Matriz,0.0000,Col. . - Aguascalientes - Aguascalientes,INGRESO EN EFECTIVO ALEJANDRO CHAVEZ,0,,2.000000,ALEJANDRO CHAVEZ EN EFECTIVO,
3853,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE GUANAJUATO,1007,11/07/2025,11/07/2025,Activo,20418.9500,YOLANDA RAMIREZ ,QUI59,,QUIMICOS,10.000000,10.75000000,Matriz,0.0000,"Col. Col.  Cd. Industrial Santa Fe, Puerto Interior - Silao - Guanajuato",CONALEP ACAMBARO INVITACIÓN:	230388,0,16/10/2025,10.000000,CONALEP ACAMBARO INVITACIÓN:	230388,
3853,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE GUANAJUATO,1007,11/07/2025,11/07/2025,Activo,20418.9500,YOLANDA RAMIREZ ,JAR28,,JARCIERIA,20.000000,4.21000000,Matriz,0.0000,"Col. Col.  Cd. Industrial Santa Fe, Puerto Interior - Silao - Guanajuato",CONALEP ACAMBARO INVITACIÓN:	230388,0,16/10/2025,20.000000,CONALEP ACAMBARO INVITACIÓN:	230388,
3853,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE GUANAJUATO,1007,11/07/2025,11/07/2025,Activo,20418.9500,YOLANDA RAMIREZ ,QUI34,,QUIMICOS-> ,21.000000,32.54000000,Matriz,0.0000,"Col. Col.  Cd. Industrial Santa Fe, Puerto Interior - Silao - Guanajuato",CONALEP ACAMBARO INVITACIÓN:	230388,0,16/10/2025,21.000000,CONALEP ACAMBARO INVITACIÓN:	230388,
3853,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE GUANAJUATO,1007,11/07/2025,11/07/2025,Activo,20418.9500,YOLANDA RAMIREZ ,JAR23,,JARCIERIA,5.000000,58.57000000,Matriz,0.0000,"Col. Col.  Cd. Industrial Santa Fe, Puerto Interior - Silao - Guanajuato",CONALEP ACAMBARO INVITACIÓN:	230388,0,16/10/2025,5.000000,CONALEP ACAMBARO INVITACIÓN:	230388,
3853,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE GUANAJUATO,1007,11/07/2025,11/07/2025,Activo,20418.9500,YOLANDA RAMIREZ ,FER4,,FERRETERIA,19.000000,8.52000000,Matriz,0.0000,"Col. Col.  Cd. Industrial Santa Fe, Puerto Interior - Silao - Guanajuato",CONALEP ACAMBARO INVITACIÓN:	230388,0,16/10/2025,19.000000,CONALEP ACAMBARO INVITACIÓN:	230388,
3853,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE GUANAJUATO,1007,11/07/2025,11/07/2025,Activo,20418.9500,YOLANDA RAMIREZ ,JAR48,,JARCIERIA,60.000000,12.75000000,Matriz,0.0000,"Col. Col.  Cd. Industrial Santa Fe, Puerto Interior - Silao - Guanajuato",CONALEP ACAMBARO INVITACIÓN:	230388,0,16/10/2025,60.000000,CONALEP ACAMBARO INVITACIÓN:	230388,
